id,sentiment_score
cmlnbzb50hd75xn3y0bf6ng9i,-0.6274899840354919
cmlnbzcv0hdfwxn3y5pd3iwnf,-0.5430151224136353
cmljuqwqi035msj3yp1nbajug,0.43911218643188477
cmlnbzhlqhe42xn3ydo85e6gv,-0.5403416752815247
cmljuqib3005lsj3ylv5gi7fv,0.4401526153087616
cmljuqz4k03m8sj3ydb7p5ofu,0.43902096152305603
cmljuqhco0000sj3yjm0nmqy0,0.45380067825317383
cmljuqor401l1sj3y8rvd65lp,0.43510231375694275
cmljuqybz03gpsj3y5dkuwe67,0.42676886916160583
cmljuqr5c022ssj3y2wvy8j3b,-0.4139058291912079
cmljuqn5t018tsj3ylrzu94im,0.4200710952281952
cmlnbzz3yhgnsxn3ybh8r3rer,-0.54476398229599
cmljuqpjt01r5sj3y2vzu8c3y,0.4380633234977722
cmlnbzmfwheowxn3yamt0vtxr,-0.5360192060470581
cmljuqkrh00ptsj3yomliif5f,-0.5200010538101196
cmlnbzn9mhet4xn3yaddxrttu,-0.5335601568222046
cmljuqvxy0306sj3ylipoq9sz,0.4371066391468048
cmljuquc702p1sj3ytr7dyzea,0.4313197135925293
cmlnbzsqnhfo1xn3y8hsp7wt2,-0.5440541505813599
cmlnbzr4fhff0xn3yjz2qhjsx,-0.5376841425895691
cmljuqjxw00ilsj3ypdt1g63i,0.5913984775543213
cmljuqnyj01essj3y9hrks4xj,0.44854310154914856
